Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
"In the era of classic Hollywood (about 1920-1965), Max Factor ran the only cosmetic game in town , pioneering the use of makeup for cinema, and then, with his sons, adapting and selling those products commercially .",anecdote,,,,,,,,,,,,,,,
"Monroe remains one of the most iconic Hollywood movie stars , and Max Factor's spokeswoman said they chose her because she epitomises their history .",testimony,,,,,,,,,,,,,,,
"""Marilyn made the sultry red lip, creamy skin and dramatically lined eyes the most famous beauty look of the 1940s , and it's a look that continues to dominate the beauty and fashion industry . It is the ultimate look that defines glamour  - nothing else compares,"" the spokeswoman said .",testimony,,,,,,,,,,,,,,,
"The campaign will emphasise Monroe's metamorphosis , it was reported this week, from ""mousey"" Norma Jeane Mortenson to glamorous Marilyn Monroe, a decision that seems, at face value, rather canny .",assumption,,,,,,,,,,,,,,,
"Certainly it has stirred up a bit of welcome publicity around the campaign , which claims in particular that it was Max Factor Jr's idea to bleach the star's naturally chestnut hair to that famous platinum blonde .",assumption,,,,,,,,,,,,,,,
"The ad campaign reads: ""From Norma Jeane to Marilyn Monroe . Created By Max Factor."" Hang on, boys .",other,,,,,,,,,,,,,,,
Created by whom?  If Max Factor wants to emphasise history it should start by paying a little more attention to it .,assumption,,,,,,,,,,,,,,,
Monroe had her first - tiny - film role in 1947 ; she did not have her first starring role until 1952 .,anecdote,,,,,,,,,,,,,,,
"Throughout the 1940s, she was still ""mousey"" Norma Jeane .",assumption,,,,,,,,,,,,,,,
"For my book on Monroe, I read every major biography then published, as well as many ancillary accounts - about 300 books in all .",anecdote,,,,,,,,,,,,,,,
Not one reported that Max Factor suggested the aspiring starlet should bleach her hair .,anecdote,,,,,,,,,,,,,,,
I don't think any of them mentioned Max Factor at all .,assumption,,,,,,,,,,,,,,,
"Instead ,  nearly all credit a woman named Emmeline Snively, the head of Monroe's first modelling agency, with whom she signed in 1945 .",anecdote,,,,,,,,,,,,,,,
"Snively gave Marilyn lessons in fashion, lighting and grooming, and , most biographers report , recommended that she lighten her hair , ""because a blonde could be photographed in any wardrobe and in any light"" .",testimony,,,,,,,,,,,,,,,
"By 1946 the model Norma Jeane had appeared on 33 magazine covers - quite a feat for a ""mousey"" young woman waiting to be created by Max Factor .",anecdote,,,,,,,,,,,,,,,
"Marilyn Monroe was not created by Max Factor - or by her studio head, Darryl F Zanuck (who hated her) ; or by her agent, Johnny Hyde , who paid for her to have minor plastic surgery (to the tip of her nose and her jawline) and got her first big roles ; or by any of her directors, or husbands, or any other of a legion of men, and a handful of women , who have tried to claim the credit, now including Max Factor's heirs .",assumption,,,,,,,,,,,,,,,
"She was not created by makeup, in any sense : cosmetics were not sufficient to create Marilyn Monroe , and neither were other people .",assumption,,,,,,,,,,,,,,,
"Emmeline Snively herself said that what distinguished the girl she knew was how hard she worked : ""She wanted to learn , wanted to be somebody, more than anybody I ever saw before in my life.""  Everyone from Elton John to Joyce Carol Oates (who should know better) has trotted out this tenacious, tiresome story : ""ordinary"" Norma Jeane was changed by someone else into the glamorous movie star Marilyn Monroe .",assumption,,,,,,,,,,,,,,,
"But Norma Jeane Baker , as she was known in childhood (Mortenson was the name on her birth certificate , but she never knew her father) , was always an extremely beautiful girl .",assumption,,,,,,,,,,,,,,,
"An army photographer discovered her when she was 19 , working at a munitions factory .",anecdote,,,,,,,,,,,,,,,
She went on to be a popular model on the cover of dozens of magazines before she bleached her hair or focused her look .,anecdote,,,,,,,,,,,,,,,
"There was never anything ""mousey"" about this woman , and when she changed her hair, her makeup, and her name , she didn't become a different person .",assumption,,,,,,,,,,,,,,,
"She created an iconic style , which she developed in collaboration with her personal makeup artist for many years, Whitey Snyder .",assumption,,,,,,,,,,,,,,,
"No doubt Marilyn attended the Max Factor beauty salon near Hollywood Boulevard in the 1940s, along with hundreds of other young starlets .",assumption,,,,,,,,,,,,,,,
"I have no reason to disbelieve that she may have worked with Max Factor Jr himself in the 1950s , once she was famous .",assumption,,,,,,,,,,,,,,,
"But no one except Marilyn Monroe created Marilyn Monroe , and in 2015 it's past time for us to give credit to the woman who earned it .",assumption,,,,,,,,,,,,,,,
"But no one except Marilyn Monroe created Marilyn Monroe , and in 2015 it's past time for us to give credit to the woman who earned it .",assumption,,,,,,,,,,,,,,,
On the morning of my diagnosis I rush to get ready for work .,anecdote,,,,,,,,,,,,,,,
It's 6am and I make a cup of black tea .,anecdote,,,,,,,,,,,,,,,
"As I carry it across the room , even though I'm being careful , I spill most of the boiling liquid , burning my hand .",anecdote,,,,,,,,,,,,,,,
"What's wrong with me , I think .",anecdote,,,,,,,,,,,,,,,
"By 10.30am my GP will telephone me at work with the results of a brain scan I had a couple of days before: an acoustic neuroma, sitting behind my right ear, 42mm in size - a brain tumour .",anecdote,,,,,,,,,,,,,,,
"The GP says that, so as not to delay things , he's faxing the referral to neurosurgery right away for urgent attention .",anecdote,,,,,,,,,,,,,,,
"Faxing?  ""Any change,"" he says , ""go to A&E  ;"".  ""Change? What does that mean?"" I ask , becoming more alarmed with every word he says .",par-sep,,,,,,,,,,,,,,,
"""Have you been sick?"" he asks .",anecdote,,,,,,,,,,,,,,,
"""No.""  ""That's good."" I feel sick .",anecdote,,,,,,,,,,,,,,,
"Diagnosis is a long, arduous path that is difficult to navigate .",assumption,,,,,,,,,,,,,,,
People get sick of you being sick and stop listening .,assumption,,,,,,,,,,,,,,,
To the untrained eye I look fine .,assumption,,,,,,,,,,,,,,,
"But look closer and you'll see that I can't close my right eye , so it doesn't blink .",anecdote,,,,,,,,,,,,,,,
"My face is sagging on the right side , I get sores on the right-hand corner of my mouth due to the drool that manages to escape because of facial weakness on that side .",anecdote,,,,,,,,,,,,,,,
Less obvious are the hidden symptoms .,assumption,,,,,,,,,,,,,,,
Right-sided facial numbness; overwhelming fatigue; tinnitus and reduced hearing in my right ear; a lack of co-ordination leading to an overpowering unsteadiness .,anecdote,,,,,,,,,,,,,,,
"All because I have this 42mm tumour that is taking up space in my head , slowly strangling the nerves relating to hearing, balance and facial sensation .",anecdote,,,,,,,,,,,,,,,
I feel stupid for not noticing and not pursuing some of the symptoms when I first experienced them years ago .,anecdote,,,,,,,,,,,,,,,
I listened to others too much when they told me it was normal and didn't listen to myself when I knew it was not .,assumption,,,,,,,,,,,,,,,
"There is a certain amount of relief when you finally get a diagnosis, especially one so definitive .",assumption,,,,,,,,,,,,,,,
"At the end of November , the moment I found out , work sent me home and there I have been ever since .",anecdote,,,,,,,,,,,,,,,
Later that week I get a call from my bank .,anecdote,,,,,,,,,,,,,,,
"""Sorry for not calling,"" I say , ""I've had a pretty rough week."" I nearly tell them I've just found out I've got a brain tumour , but I catch myself .",anecdote,,,,,,,,,,,,,,,
I realise how powerful that news is .,anecdote,,,,,,,,,,,,,,,
It can get you out of almost anything .,assumption,,,,,,,,,,,,,,,
"I've felt the power every time I've said it , but I still don't believe it's happening to me .",anecdote,,,,,,,,,,,,,,,
My sister had breast cancer three years ago and it's taken all this time to stop the illness dominating her life .,anecdote,,,,,,,,,,,,,,,
"She has stopped obsessively searching for lumps, and says : ""It's history, old news , like it happened to someone else.""  Will I ever acknowledge the reality of what's happening to me? I'm a 41-year- old woman, married, with no kids by choice .",anecdote,,,,,,,,,,,,,,,
Children would mess up the vice - like grip my husband and I like to have on our lives .,assumption,,,,,,,,,,,,,,,
My morning commute takes an hour and a half so I read prolifically .,anecdote,,,,,,,,,,,,,,,
I manage a small IT team at a prominent university .,anecdote,,,,,,,,,,,,,,,
Apart from reading I love to cook .,anecdote,,,,,,,,,,,,,,,
"That's who I am: work, reading and cooking .",assumption,,,,,,,,,,,,,,,
"Sounds boring , but I loved it .",anecdote,,,,,,,,,,,,,,,
I haven't finished a book since being sent home from work .,anecdote,,,,,,,,,,,,,,,
And don't ask me what's for dinner .,other,,,,,,,,,,,,,,,
"I'll become dithery and confused, and eventually settle on cheese and crackers .",anecdote,,,,,,,,,,,,,,,
