Sentence,Label,active,euphimism,details,exaggeration,bragging,litote,repetition,metaphor,he said,apparent denial,apparent concession,blame transfer,other kinds,opinion,irony
Just in the past week the Russian rouble lost 17 percent of its value in two days ; its exchange rate to the US dollar has collapsed by over 50 percent since the beginning of the year .,statistics,,,,,,,,,,,,,,,
Balancing an oil-dependent budget .,no-unit,,,,,,,,,,,,,,,
The energy crisis has its origin in a global surplus of crude oil supply resulting from a rapid expansion of oil production in the US .,assumption,,,,,,,,,,,,,,,
"In order to dissuade additional investments in production of shale oil and tar sands in North America, and wedge a war on market shares , Saudi Arabia has voluntarily gone far above its previous OPEC production commitment .",assumption,,,,,,,,,,,,,,,
Some have seen this move as a plot by the Americans to punish countries like Iran and Russia .,assumption,,,,,,,,,,,,,,,
"Indeed ,  the sharp decrease in oil prices to $60 per barrel is far below the breakeven point for countries such as Venezuela and Iran who need $140 per barrel to balance their budget and continue with their policies of social spending and subsidised imports of vital goods .",assumption,,,,,,,,,,,,,,,
The Russian economy is also very vulnerable to such price fluctuations as the energy sector accounts for about half of the state's revenues and a quarter of its gross domestic product .,assumption,,,,,,,,,,,,,,,
Putin's gamble to assume that the West would not confront him over Ukraine because of energy security concerns was a miscalculation of the forces at play .,assumption,,,,,,,,,,,,,,,
"The shrinking oil revenues coupled with the economic sanction packages have destroyed investors' confidence in the Russian economy , resulting in record levels of capital flight and a plunging rouble .",assumption,,,,,,,,,,,,,,,
"According to the Russian ministry of economic development , food prices in Russia will increase by 12 percent by the end of this year , and conservative estimates for the first months of 2015 already set inflation at 10 percent .",statistics,,,,,,,,,,,,,,,
The recent announcement that Moscow was considering developing its own independent space station is just another smoke screen to hypnotise the Russian population .,assumption,,,,,,,,,,,,,,,
"At the current rate of economic misfortunes, the Kremlin might not even have the financial means to design it on paper .",assumption,,,,,,,,,,,,,,,
"At the current rate of economic misfortunes, the Kremlin might not even have the financial means to design it on paper .",assumption,,,,,,,,,,,,,,,
December 9 marks the six-month anniversary of ISIL's capture of Mosul .,anecdote,,,,,,,,,,,,,,,
The capture both put ISIL on the map and simultaneously threatened to fundamentally redraw it .,assumption,,,,,,,,,,,,,,,
"Coverage of the low level civil war in Iraq had long disappeared off the front pages with a war weary western public happy to be ""out"" of a complex conflict that seemed to have no end .",assumption,,,,,,,,,,,,,,,
"The boldness of ISIL's sweep through the region and the taking of Mosul was the trigger that sparked a new focus on Iraq and put US warplanes back in the sky , but the city itself was quickly forgotten .",assumption,,,,,,,,,,,,,,,
"Today, Mosul is a city on death row enduring both a terrible present and the potential of a worse future .",assumption,,,,,,,,,,,,,,,
Initial ideas of a swift retaking of the city were dispelled by the ousting of Prime Minister Nouri al-Maliki and the emergence of US President Barack Obama's anti-ISIL coalition .,assumption,,,,,,,,,,,,,,,
"ISIL has proved to be a resilient opponent and while its march forward has been held up in Kobane , Mosul remains under the black flag .",anecdote,,,,,,,,,,,,,,,
"In November, Deputy Governor of Mosul Nuraddin Kaplan said that ""the sooner the operation begins the better . The more time that passes , the harder it will become"" .",testimony,,,,,,,,,,,,,,,
Moves to retake Mosul are in the pipeline but I would argue that the priority should be given to the strategy of prompting a collapse from within as opposed to a destructive attempt to take it by force .,assumption,,,,,,,,,,,,,,,
"ISIL's predecessors, ""al-Qaeda in Iraq"", struggled to turn from capturing large urban areas to governing them and reports out of Mosul would suggest a similar trend is at play .",assumption,,,,,,,,,,,,,,,
What information there is that manages to come out paints a bleak picture under ISIL rule .,assumption,,,,,,,,,,,,,,,
"In October, the Guardian reported ""severe shortages of food and water, no functioning public institutions, and the local economy in a state of near collapse"" .",testimony,,,,,,,,,,,,,,,
"The school system has been ""ISIL-ed"" with an education tax imposed , genders segregated and subjects such as art banned .",anecdote,,,,,,,,,,,,,,,
"Christian homes and Shia shrines have reportedly been looted and displaced residents of Mosul testified to Al - Monitor that ISIL had arrested up to 25,000 people between June and October .",testimony,,,,,,,,,,,,,,,
"We've also learnt the ISIL-style of city governance elsewhere and in particular in Raqqa, their nominal capital .",assumption,,,,,,,,,,,,,,,
"An incredibly brave piece of citizen journalism shot by a resident in a hijab showed a city dominated by young, bearded men with guns on every street corner imposing both their ideas of urban management and social control .",anecdote,,,,,,,,,,,,,,,
"Prayer and conservative appearance is strictly enforced and executions, even crucifixions, are commonplace .",assumption,,,,,,,,,,,,,,,
There is a bitter irony that residents of Raqqa have swapped one police state for another .,assumption,,,,,,,,,,,,,,,
A smart strategy would seek to win Mosul from within .,assumption,,,,,,,,,,,,,,,
ISIL's ability to attract disillusioned Iraqi Sunnis is being met by new Prime Minister Haider al-Abbadi's far more inclusive vision for the country .,assumption,,,,,,,,,,,,,,,
Appointing a defence minister from Mosul and finally agreeing on an oil sharing agreement with the Kurds is evidence of this work in progress from the new premier .,assumption,,,,,,,,,,,,,,,
Abbadi's appeal to Iraqi nationalism and sensitivity to tribal and sectarian dynamics must be able to offer a bigger pull than the ISIL offer of a dysfunctional caliphate .,assumption,,,,,,,,,,,,,,,
"Residents of ISIL-controlled Raqqa have spoken of feeling like ""strangers in their own city"" .",testimony,,,,,,,,,,,,,,,
Effective propaganda can help split Iraqi members of ISIL from their often foreign leadership .,assumption,,,,,,,,,,,,,,,
"This won't be easy , reports have suggested that ISIL has decided to shut down most mobile telecommunications inside the city, perhaps conscious of the need to protect their battle for hearts and minds .",assumption,,,,,,,,,,,,,,,
The alternative is far more dangerous for the city .,assumption,,,,,,,,,,,,,,,
US intelligence estimates that ISIL has the weapons to fight for two years .,testimony,,,,,,,,,,,,,,,
"A rejuvenated Iraqi army that has put competency, sectarian and ""ghost soldiers"" issues aside is estimated to need some 80,000 troops to ""take"" the city .",assumption,,,,,,,,,,,,,,,
"Supposedly accurate US weapons destroyed a large part of Fallujah in order to ""win it"" back in 2004 .",assumption,,,,,,,,,,,,,,,
"With this in mind ,  there is a high chance Mosul would be hit even harder leaving a trail of rubble and refugees strewn across the north of the country .",assumption,,,,,,,,,,,,,,,
"The fate of Syria's second city, Aleppo, must serve as a warning as to the future of Iraq's second city, Mosul .",assumption,,,,,,,,,,,,,,,
"An effective and joined up political and military strategy led by Iraq's new government must make the residents of Mosul hate the caliphate and, at tremendous risk to themselves, take on ISIL from within rather than allow their city to become yet another Middle East urban graveyard .",assumption,,,,,,,,,,,,,,,
Mosul is a city of immense history but currently stares at the fate of becoming history itself .,assumption,,,,,,,,,,,,,,,
Mosul is a city of immense history but currently stares at the fate of becoming history itself .,assumption,,,,,,,,,,,,,,,
"Ahmed Merabat was the first of the 12 innocents killed in Wednesday's targeted attack on the French satirical magazine, Charlie Hebdo .",anecdote,,,,,,,,,,,,,,,
The 42-year-old French Muslim policeman was executed on the sidewalk of Paris' 11th borough - the enclave where Charlie Hebdo's headquarters is located .,anecdote,,,,,,,,,,,,,,,
"Merabat was shot, point-blank, by one of the three assassins, minutes before they broke into Charlie Hebdo's offices , and slaughtered the magazine's top editor and celebrated cartoonists .",anecdote,,,,,,,,,,,,,,,
"The coverage of the ""Paris shootings"" centred almost exclusively on Stephane Charbonnier, Georges Wolinski, Jean Cabut and Bernard Verlhac - the prominent and unyieldingly provocative minds behind Charlie Hebdo .",assumption,,,,,,,,,,,,,,,
