Sentence,Label
"Andres Manuel Lopez Obrador delivers a speech during the inauguration in Mexico City, capital of Mexico, on Dec. 1, 2018.",NA
The inauguration of Mexican President-elect Andres Manuel Lopez Obrador was held here on Saturday.,NA
(Xinhua/Xin Yuewei),NA
"MEXICO CITY, Dec. 1 (Xinhua) -- Mexico's new President Andres Manuel Lopez Obrador took office Saturday morning at a solemn ceremony in the Mexican Congress.",Main
Lopez Obrador arrived at 11:14 a.m. local time (1714 GMT) along with outgoing President Enrique Pena Nieto.,Cause_General
"In front of 500 deputies and 128 senators, as well as special guests from the country and abroad, Lopez Obrador received the presidential sash.",Cause_General
"In his first message to the nation as president, Lopez Obrador committed himself to fighting ""the filthy corruption, public and private"" in Mexico.",Distant_Expectations_Consequences
"He reiterated that corruption, ""a disaster for the country,"" must be resolved because ""it is key to Mexico's development.""",Distant_Evaluation
"He also reaffirmed his campaign promises of moving the country forward and boosting investments, which he assured ""are secure in Mexico.""",Distant_Expectations_Consequences
"During his speech, he affirmed his commitment that he will ""not allow anyone to take advantage of his position to take funds from the (country's) treasury.""",Distant_Expectations_Consequences
"Lopez Obrador also said Mexico will maintain ""good relations with all the peoples and governments of the world"" and will join the international agenda on issues such as immigration, the environment and defending human rights, among others.",Distant_Expectations_Consequences
"He said he plans to begin working with the United States and Canada to ""go further"" than what is outlined in the U.S.-Mexico-Canada Agreement signed on Friday in Buenos Aires on the sidelines of the G20 Summit.",Distant_Expectations_Consequences
"The intention to seek investments to ""boost development in Central American countries as well as ours"" is a measure to stop the migration phenomena, he said.",Distant_Expectations_Consequences
"His government, he said, is to stick to the constitutional ideals of ""non-intervention, self-determination of the people and peaceful settlement of disputes and cooperation for development.""",Distant_Expectations_Consequences
"Lopez Obrador, candidate of the left-of-center National Regeneration Movement, won the July 1 presidential election by a wide margin.",Cause_Specific
Source: Xinhua| 2018-09-20 22:34:19|Editor: Liangyu,NA
Video Player Close,NA
"TOKYO, Sept. 20 (Xinhua) -- Japanese Prime Minister Shinzo Abe, winning the ruling party's leadership election Thursday, will likely to become Japan's longest-serving leader, but underwhelming support shown by rank-and-file party members may spell difficulties ahead for both party and president, political analysts said.",Main
"In the leadership race, Abe's only opponent was former Defense Minister Shigeru Ishiba who in the run-up to the election voiced different views to Abe on constitutional reform and economic policies and ended up mounting a far-bigger challenge to the incumbent than expected.",Cause_General
"Local political observers pointed out that while Abe has secured the top party post for a third-consecutive term, effectively ensuring his position as the nation's next prime minister owing to the ruling coalition's majorities in both chambers of parliament, Ishiba garnering far more support than expected from rank-and-file members has certainly raised some red flags looking ahead.",Distant_Evaluation
"While Abe won 329 out of ballots cast by Diet members, and 224 by rank-and-file members, Ishiba secured 73 votes from legislators but an unexpected 181 votes from ordinary members, who closely reflect public opinion.",Cause_Specific
"This, political analysts said, was to a certain extent down to increasing opposition to the prime minister's long reign amid ongoing cronyism allegations, ineffectual economic policies and the railroading through parliament of contentious legislation, including those related to security, to push forward his constitutional reform agenda.",Distant_Evaluation
"The underwhelming support in the leadership election, described by political watchers here as a ""backlash"" by the LDP's rank-and-file members, is ""most certainly"" reflected in public opinion, specialists in politics and national ideology have maintained.",Distant_Evaluation
"""People have begun to feel weary of slogan-only and deceptive politics and Abe's style of the privatized use of public power and hawkish stance toward diplomacy and East Asian international relations,"" Dr. Shin Chiba, professor with Special Appointment, who specializes in political theory, said.",Distant_Evaluation
"Abe, following his victory, was quick to reiterate his plans to forge ahead with his career goal of revising the nation's Supreme Law for the first time since World War II, having controversially and against public and constitutional experts' opinions redefined the role of the Self-Defense Forces (SDF) three years ago, to allow it to take part in collective-self defense and come to the aid of an ally under attack, even if its own territory is not threatened.",Distant_Expectations_Consequences
"Henceforth, Abe will thus seek to secure the two-thirds majority needed in both houses of parliament and a majority in a national referendum to bring about his legacy-led revisions to the constitution, which will specifically make reference to the SDF and ""purportedly"" clear up its current constitutional ambiguity.",Distant_Expectations_Consequences
"However, as recent polls have suggested, the Japanese public are far more concerned about the dire fiscal health of the nation, rather than the prime minister's singular goal of revising the Supreme Law for the first time since it took effect in 1947.",Distant_Evaluation
Abe's reasons for constitutional reform are both personal and political.,Distant_Evaluation
"He is a long-time devotee of constitutional reform and has used geopolitical pretexts to push forward his reforms, noted Tina Burrett, Associate Professor of Political Science at Sophia University.",Distant_Evaluation
